entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
51555,PEX5L,hsa-mir-326,hsa-mir-139-5p,0.0055,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28713953'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30362512'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/26022123'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27633066'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29335523'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31258024'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.244928298,-0.199645764,1.77e-15,-1.714663827,0.04184327,0.48004828,0.07097066578773895,FALSE
51804,SIX4,hsa-mir-153-3p,hsa-mir-30a-3p,0.0025,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/24290372'>PubMedLink</a>,NA,mirtarbase,tarbase,0.912108642,-0.025010296,0.252294768,-0.227754689,0.00137585,0.46408382,0.0450621546961326,TRUE
54407,SLC38A2,hsa-mir-203a-3p,hsa-mir-125a-5p,0.0015,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31289566'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31316614'>PubMedLink</a>,NA,tarbase,tarbase,0.900300217,0.036087311,0.019841963,-0.370251707,0.06275696,-0.1176076,0.03240894039735099,TRUE
54407,SLC38A2,hsa-mir-203a-3p,hsa-mir-181c-5p,0.001,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.900300217,0.036087311,0.046954727,0.3794518,0.06275696,-0.1176076,0.02506402048655569,TRUE
54407,SLC38A2,hsa-mir-320c,hsa-mir-335-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.009789704,0.685233051,0.031159816,-0.465809617,0.06275696,-0.1176076,0.05454816878980892,FALSE
54443,ANLN,hsa-mir-204-5p,hsa-mir-424-5p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/27748572'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29435409'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25175916'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30876939'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31360102'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/34314617'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29274368'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30103211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31392101'>PubMedLink</a>",tarbase,mirtarbase tarbase,3.63e-4,1.133253345,2.33e-15,-1.724426457,1.46e-6,0.37554876,0,TRUE
54796,BNC2,hsa-mir-19a-3p,hsa-mir-17-5p,0.008,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/26821013'>PubMedLink</a>,tarbase,tarbase,0.852501749,0.032127244,0.004778207,0.503502931,0.70530726,-0.0335701,0.08604395604395604,FALSE
54989,ZNF770,hsa-mir-182-5p,hsa-mir-940,0.0045,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/29669588'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31021172'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25940592'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27807540'>PubMedLink</a>,NA,tarbase,mirtarbase,9.31e-18,3.672049043,2.2e-7,1.094532621,0.40928957,-0.0581525,0.06323582196697775,FALSE
55215,FANCI,hsa-mir-22-5p,hsa-mir-505-3p,0.0075,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>,tarbase,mirtarbase,0.007181203,-0.43871847,2.47e-5,-0.692690771,0.01073796,0.1929935,0.08294491525423729,FALSE
55350,VNN3,hsa-mir-514a-3p,hsa-mir-135a-5p,0.006,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/27302923'>PubMedLink</a>,NA,mirtarbase,mirtarbase,9.69e-4,1.427023762,2.13e-12,3.595838122,0.00218659,-0.2155567,0.07471374045801527,FALSE
55553,SOX6,hsa-mir-19a-3p,hsa-mir-548b-3p,0.0025,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30671469'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/23731550'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28892647'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.852501749,0.032127244,0.013257122,0.558736317,0.0068384,-0.2082853,0.0450621546961326,TRUE
55553,SOX6,hsa-mir-19b-3p,hsa-mir-548b-3p,0.005,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30671469'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/23731550'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28892647'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.739734879,-0.049846715,0.013257122,0.558736317,0.0068384,-0.2082853,0.06694596443228454,FALSE
57118,CAMK1D,hsa-mir-200a-5p,hsa-mir-130b-5p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.150839273,0.5649838,7.75e-4,0.745031251,0.9475048,-0.0046476,0.04997872340425532,TRUE
57553,MICAL3,hsa-mir-19a-3p,hsa-mir-338-3p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>,NA,tarbase,tarbase,0.852501749,0.032127244,3.1e-4,0.925158371,0.97910295,-0.001953,0,TRUE
57834,CYP4F11,hsa-mir-342-3p,hsa-mir-223-5p,0.001,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28537676'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29615839'>PubMedLink</a>,NA,NA,mirtarbase,mirtarbase,0.223682553,-0.198045618,1.51e-4,-0.838458675,0.52714238,-0.0408228,0.02506402048655569,TRUE
64393,ZMAT3,hsa-mir-27a-5p,hsa-mir-130b-3p,0.002,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.041857527,-0.563058674,9.09e-8,1.207825819,0.94291193,-0.0050466,0.03942598187311178,TRUE
64393,ZMAT3,hsa-mir-369-3p,hsa-mir-130b-3p,0.0065,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.167398407,-0.315965499,9.09e-8,1.207825819,0.94291193,-0.0050466,0.07739507299270072,FALSE
65059,RAPH1,hsa-mir-155-5p,hsa-mir-136-3p,0.002,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28132399'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",mirtarbase,tarbase,0.066144774,0.392181094,4.14e-4,-0.834968157,0.20525076,-0.0966794,0.03942598187311178,TRUE
65059,RAPH1,hsa-mir-17-5p,hsa-mir-338-3p,0.007,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,tarbase,0.004778207,0.503502931,3.1e-4,0.925158371,0.20525076,-0.0966794,0.08031946072684643,FALSE
65059,RAPH1,hsa-mir-21-3p,hsa-mir-501-5p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24098708'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30774424'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25917358'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,tarbase,0.285949913,-0.23411547,7.4e-8,1.008031022,0.20525076,-0.0966794,0,TRUE
65059,RAPH1,hsa-mir-21-3p,hsa-mir-589-3p,0.0045,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24098708'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30774424'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,tarbase,0.285949913,-0.23411547,4.88e-4,0.858082507,0.20525076,-0.0966794,0.06323582196697775,FALSE
65059,RAPH1,hsa-mir-370-3p,hsa-mir-296-5p,0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,tarbase,0.140107766,-0.296046893,0.091125504,0.460287279,0.20525076,-0.0966794,0.06694596443228454,FALSE
65059,RAPH1,hsa-mir-370-3p,hsa-mir-501-5p,0.0075,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/25917358'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,tarbase,0.140107766,-0.296046893,7.4e-8,1.008031022,0.20525076,-0.0966794,0.08294491525423729,FALSE
65059,RAPH1,hsa-mir-501-5p,hsa-mir-382-5p,0.0025,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/25917358'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>",tarbase,mirtarbase,7.4e-8,1.008031022,0.6358813,-0.095256294,0.20525076,-0.0966794,0.0450621546961326,TRUE
65267,WNK3,hsa-mir-106a-5p,hsa-mir-200c-3p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.208565523,0.176798534,2.58e-6,2.406871692,0.81121706,-0.0176304,0.08916800643086817,FALSE
79056,PRRG4,hsa-mir-92b-3p,hsa-mir-19b-3p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,3.03e-4,0.753072179,0.739734879,-0.049846715,0.13964077,-0.100978,0.01501150306748466,TRUE
79901,CYBRD1,hsa-mir-556-5p,hsa-mir-188-5p,0.002,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/25998163'>PubMedLink</a>,NA,mirtarbase,tarbase,0.365909762,-0.226874198,3.93e-13,1.318864816,0.23654607,-0.0814491,0.03942598187311178,TRUE
83394,PITPNM3,hsa-mir-130b-5p,hsa-mir-30c-1-3p,0.007,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>,mirtarbase,tarbase,7.75e-4,0.745031251,4.57e-4,-0.678108846,2.47e-9,-0.4935658,0.08031946072684643,FALSE
94241,TP53INP1,hsa-mir-301b-3p,hsa-mir-642a-5p,0.009,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28334319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28674078'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31190897'>PubMedLink</a>",tarbase,tarbase,5.31e-6,1.30607749,0.15436515,0.367415795,0.61996921,-0.0320318,0.09185349322210636,FALSE
117178,SSX2IP,hsa-mir-338-3p,hsa-mir-196b-5p,0.0035,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,3.1e-4,0.925158371,2.24e-11,2.674497616,0.51471942,0.04666159,0.05454816878980892,FALSE
138311,DIPK1B,hsa-mir-874-3p,hsa-mir-378c,0.0025,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28076852'>PubMedLink</a>,NA,NA,tarbase,tarbase,0.033462237,-0.434470013,3.01e-7,-0.940116391,0.47331819,0.05045373,0.0450621546961326,TRUE
143686,SESN3,hsa-mir-655-3p,hsa-mir-181c-5p,0.0065,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/27259866'>PubMedLink</a>,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31351129'>PubMedLink</a>,mirtarbase,tarbase,0.060654343,-0.419383351,0.046954727,0.3794518,0.54309526,-0.0439274,0.07739507299270072,FALSE
150275,CCDC117,hsa-mir-182-5p,hsa-mir-15b-3p,0.0095,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/29669588'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31021172'>PubMedLink</a>,NA,NA,tarbase,tarbase,9.31e-18,3.672049043,1.4e-6,0.70855056,0.72553306,-0.0266742,0.0944451498222448,FALSE
151963,MB21D2,hsa-mir-19a-3p,hsa-mir-664a-3p,0.006,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,NA,NA,mirtarbase tarbase,tarbase,0.852501749,0.032127244,2.16e-4,0.601461043,0.57475079,-0.0432342,0.07471374045801527,FALSE
157638,LRATD2,hsa-mir-505-3p,hsa-mir-503-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,2.47e-5,-0.692690771,0.006213686,-0.476113067,0.90114962,0.0085817,0.08916800643086817,FALSE
221037,JMJD1C,hsa-mir-378a-5p,hsa-mir-200a-3p,0.007,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30123094'>PubMedLink</a>,NA,tarbase,tarbase,0.013955214,-0.505370041,0.64203128,0.187037019,0.42356658,-0.055799,0.08031946072684643,FALSE
256006,ANKRD31,hsa-mir-155-5p,hsa-mir-7-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28132399'>PubMedLink</a>,NA,NA,tarbase,mirtarbase tarbase,0.066144774,0.392181094,5.84e-5,1.191142718,0.99402898,6.9369e-4,0.01501150306748466,TRUE
285704,RGMB,hsa-mir-20b-5p,hsa-mir-410-3p,0.0045,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29288973'>PubMedLink</a>,mirtarbase tarbase,mirtarbase,0.424625171,0.180675332,0.013421309,0.576029035,0.42689184,-0.0596731,0.06323582196697775,FALSE
285704,RGMB,hsa-mir-411-3p,hsa-mir-7-5p,0.0015,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29288973'>PubMedLink</a>,tarbase,tarbase,0.010600078,-0.605846105,5.84e-5,1.191142718,0.42689184,-0.0596731,0.03240894039735099,TRUE
389072,PLEKHM3,hsa-mir-150-5p,hsa-mir-431-5p,0.008,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/25549355'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30323624'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.013371606,-0.673862904,2.03e-5,1.238597526,0.62527515,-0.0374671,0.08604395604395604,FALSE
401494,HACD4,hsa-mir-7-5p,hsa-mir-10b-3p,0.0035,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29691981'>PubMedLink</a>,NA,tarbase,mirtarbase,5.84e-5,1.191142718,6.26e-24,3.930199863,0.20552996,-0.1016185,0.05454816878980892,FALSE
445815,PALM2AKAP2,hsa-mir-10a-5p,hsa-mir-629-3p,0.004,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/30120311'>PubMedLink</a>,NA,NA,tarbase,mirtarbase tarbase,4.32e-5,-0.721608425,0.157987048,0.273745017,0.03013527,-0.1871758,0.05913897280966768,FALSE
445815,PALM2AKAP2,hsa-mir-19b-3p,hsa-mir-185-3p,0.008,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.739734879,-0.049846715,8.57e-6,0.636050602,0.03013527,-0.1871758,0.08604395604395604,FALSE
445815,PALM2AKAP2,hsa-mir-338-3p,hsa-mir-19a-3p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,NA,tarbase,mirtarbase,3.1e-4,0.925158371,0.852501749,0.032127244,0.03013527,-0.1871758,0.01501150306748466,TRUE
445815,PALM2AKAP2,hsa-mir-642a-5p,hsa-mir-214-3p,5e-4,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29652412'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29761918'>PubMedLink</a>,NA,mirtarbase,tarbase,0.15436515,0.367415795,6.69e-7,-1.310784163,0.03013527,-0.1871758,0.01501150306748466,TRUE
