"coloring","info","is_mrna_tf","name","selected","shared.name","miRfamily","mirnaCluster"
"mrna","mrna","false","HIPK1","false","HIPK1",NA,NA
"mrna","mrna","false","SAMD9L","false","SAMD9L",NA,NA
"mrna","mrna","false","NAPEPLD","false","NAPEPLD",NA,NA
"mrna","mrna","true","ZBTB38","false","ZBTB38",NA,NA
"mrna","mrna","false","PGM2L1","false","PGM2L1",NA,NA
"mrna","mrna","false","ANKRD52","false","ANKRD52",NA,NA
"mrna","mrna","false","SIGLEC15","false","SIGLEC15",NA,NA
"mrna","mrna","false","RIMKLA","false","RIMKLA",NA,NA
"mrna","mrna","false","SFT2D2","false","SFT2D2",NA,NA
"mrna","mrna","false","AGRN","false","AGRN",NA,NA
"mrna","mrna","false","C16orf87","false","C16orf87",NA,NA
"mrna","mrna","false","BEND4","false","BEND4",NA,NA
"mrna","mrna","false","C6orf132","false","C6orf132",NA,NA
"mrna","mrna","false","CASTOR2","false","CASTOR2",NA,NA
