"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67"
26575,"RGS17","hsa-mir-23a-5p","hsa-mir-508-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.150640146564859,1.08816923672892,0.736346596861316,0.20376315272791,0.872355542473244,0.0384736035468327,"hsa-mir-508-3p","hsa-mir-23a-5p",26575,13.583139837107,10.844527761719,"11.9619217862091","10.9999238384496","10.8847428265291","11.7548553297972","14.5680085259307","13.4416559864394","12.3668551279993","10.8329879821467","10.235093826015","10.7829311258733","14.9095992484652","10.5668789582706","11.9590622842798","10.3188826102374","11.2289496334317","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
29121,"CLEC2D","hsa-mir-193b-3p","hsa-mir-214-3p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.974581122128684,0.0114257263877436,0.592749933449069,-0.269859059623571,0.997525759381264,-0.00066540696131468,"hsa-mir-214-3p","hsa-mir-193b-3p",29121,12.5254527993788,14.8703052020989,"15.4710810186647","14.396460066976","14.0304461481557","15.3031617183103","14.2474356893586","14.1211825580267","14.2580945439497","12.9821844718054","15.5973266896756","13.8451469939874","14.4428039434565","14.4777193214608","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
29126,"CD274","hsa-mir-497-5p","hsa-mir-301b-3p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27721577'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27754760'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28059093'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28833798'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28870938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28912897'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29095678'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29104629'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29344157'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29403308'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29706653'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29855617'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30123362'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30755279'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30774597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30826965'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30943124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31026210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31143091'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31191020'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31274701'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31331818'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31348579'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31808707'>PubMedLink</a>","mirtarbase","tarbase",0.0602786263793021,-0.736930236174511,0.0636299195038541,2.42740194808029,0.521771883969518,0.138206607348048,"hsa-mir-301b-3p","hsa-mir-497-5p",29126,14.4093331862464,17.0359768893796,"13.8388982631143","11.8226166702994","18.7758318554336","16.1822355811015","14.6113896796205","16.5629687322045","15.677319503167","14.8167251439491","11.66972401276","15.0767627335904","12.7839774290972","16.4530108174374","13.4404888684092","11.2881675450418","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
50509,"COL5A3","hsa-mir-642a-5p","hsa-mir-185-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.041694848670435,2.2304585676311,0.0390796523441568,1.57468773552021,0.675742522130917,-0.0858480685481088,"hsa-mir-185-3p","hsa-mir-642a-5p",50509,15.1483160169676,15.6323676516855,"13.5857491618245","13.5588499740272","14.0834643647864","15.7099438562962","15.5446496696972","16.6243359106756","14.2131359312223","15.617068591002","13.2198401409441","15.1251565776337","12.9035116181451","14.8904276097522","15.7260964488541","15.5338047286029","13.757952326947","16.01841828591","13.9155193983546","12.8304526297483","15.3215154466567","14.1261810153515","18.2175388991255","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54206,"ERRFI1","hsa-mir-152-3p","hsa-mir-429",0.007,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.34467980180323,-0.290329807222425,0.00177345722031615,1.46941686493742,0.74069041705368,-0.0629716296449814,"hsa-mir-429","hsa-mir-152-3p",54206,18.9255142062212,17.3953754487982,"17.1200723279653","16.0099241167971","18.6664791694968","18.4351390159404","20.6207600034364","19.2700310265744","17.9124811479645","19.6313479973293","18.8450695395284","16.0278738749967","17.5009465998965","17.5650441519202","17.3805075795012","16.7638207831151","17.3399529739513","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55186,"SLC25A36","hsa-mir-203a-3p","hsa-mir-192-3p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.0689503172074437,0.489439123157074,0.761109923182633,0.242953358225361,0.930924764709716,0.0173105636160489,"hsa-mir-192-3p","hsa-mir-203a-3p",55186,17.0924050438401,17.5581132360362,"16.8448959034054","16.6695856221661","16.6723441000191","16.7339139859324","17.3818745149041","16.3456226172654","17.879439784007","17.2641693939139","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
56675,"NRIP3","hsa-mir-654-5p","hsa-mir-592",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.418913964795422,-0.59426041261713,0.0790105718097064,1.35937152860939,0.941812926871187,0.0155402006445776,"hsa-mir-592","hsa-mir-654-5p",56675,15.1167572994079,16.4409917967773,"12.906068445074","16.1822627185911","13.764490487986","16.3569025427781","16.1438881270065","15.2657432137381","12.731067897268","11.4350587346225","14.2324555724654","16.0881599894466","12.7232851121702","14.5857852207937","11.804305690874","12.8726912586385","12.7824532465822","13.4083194683892","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57478,"USP31","hsa-mir-29b-3p","hsa-mir-582-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.504345584953716,-0.197838922359507,0.916061113503576,-0.04684322060582,0.921028371376468,-0.0205548262476445,"hsa-mir-582-5p","hsa-mir-29b-3p",57478,14.7011323257996,16.5327979802896,"15.0595835382115","15.2270762018901","16.0042126990215","15.819156031737","15.4637239509992","15.2724631015412","15.1610838120217","15.7301210673007","15.106512302506","14.2645251415888","15.1164738634285","15.0570133045195","15.3824243951626","14.6600794540353","15.0467400235227","15.3339793087853","15.1800597315997","17.0650154843064","15.6305947247774","16.7671273887157","17.0690595303877","15.3615175629381","15.0650424173171","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57522,"SRGAP1","hsa-mir-204-5p","hsa-mir-365a-3p",0.004,FALSE,NA,NA,NA,"mirtarbase","tarbase",8.31738306497215e-05,-1.88451939768521,0.500298457287638,-0.245230459756127,0.867182130953383,0.0376996242377492,"hsa-mir-365a-3p","hsa-mir-204-5p",57522,14.8306504318342,13.5547027152956,"13.6863956401414","13.3632476291563","12.6179201298511","12.9467066908891","13.0005475178863","12.3556702196472","11.332962841106","14.0306711999242","13.0832314358864","15.2549339586466","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57604,"TRMT9B","hsa-mir-424-5p","hsa-mir-152-3p",0.0055,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.402878462864116,-0.269889798260195,0.34467980180323,-0.290329807222425,0.803397053258151,-0.0603408753752443,"hsa-mir-152-3p","hsa-mir-424-5p",57604,9.52861195203213,13.9111747661778,"11.551788260274","14.0428223414729","5.8555861646377","12.6465948346061","11.667751786445","12.2583001338585","9.9157454761594","9.34511061952791","12.786465328856","13.135640890439","7.39418193183678","15.3177678459378","7.72328572455445","10.564494903742","10.0822117539309","9.48577995221197","10.8146025564844","9.82364019344574","7.91963834106788","11.5388252260372","8.78690580707272","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57674,"RNF213","hsa-mir-181a-2-3p","hsa-mir-195-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.559342819059782,-0.169757301561561,0.0465178735354217,-0.713940602248058,0.502746665517627,0.136566936595775,"hsa-mir-195-5p","hsa-mir-181a-2-3p",57674,16.2599573948708,16.6120324238227,"16.9068930293208","17.014968390074","18.8153880267686","16.5587913477601","17.7481301782398","16.8466194877435","16.1985205664179","17.2979423583687","17.1700298077042","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
66008,"TRAK2","hsa-mir-330-5p","hsa-mir-221-5p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.314602094517623,0.451079583017493,0.161900154955657,1.08671925317157,0.863828092674457,-0.0346764364217303,"hsa-mir-221-5p","hsa-mir-330-5p",66008,16.3452884009644,16.7794951577863,"15.658466125073","16.3919321294801","15.9319216909881","17.5262479698519","16.0951066974825","17.3290126614253","16.0516340531903","16.274650847633","18.4380631766535","16.2651868168347","16.5750112895334","16.7944430487817","17.7310017939791","15.1449953397985","16.9160510956703","15.9789360005004","15.942443586771","16.1554928563586","16.544646685957","15.2624529107732","16.7748908656927","15.8633592520718","16.5560217265532","16.3557791661072","17.2766417095081","16.4075466965057","16.3513017193564","17.6971208432324","16.5223223667425","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-654-5p","hsa-mir-196a-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.418913964795422,-0.59426041261713,0.272390577436384,0.437034530475507,0.666997126304675,-0.0786047483300842,"hsa-mir-196a-5p","hsa-mir-654-5p",79026,20.0853758010708,19.3117897080723,"19.6169011272603","18.022698377599","21.1896495786378","20.5628714935861","17.6678087298921","18.8153342982074","18.6700867634213","20.3270356895288","19.1124446890089","19.076796107337","18.7731952536764","20.0778757966247","19.1844277617331","20.1590856705395","20.1705554568274","20.6020249614889","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79465,"ULBP3","hsa-mir-326","hsa-mir-455-3p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28893349'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.274399513282295,0.81082535658581,0.634322244006425,0.164231402133693,0.00067628883308804,0.906831145965148,"hsa-mir-455-3p","hsa-mir-326",79465,16.1480662761822,14.4146244245795,"10.9720283997352","11.3199978020923","14.0301439438834","16.1735134730076","14.8126627191393","13.8599159542808","13.3468556507062","14.2618945941025","14.6832838339065","15.2626534464496","14.6071724218013","10.7976959741552","12.1122994357059","12.8902897289339","15.4828516583069","14.8572736251993","11.6938972773027","13.9941328880731","13.6765844810023","15.5271947278902","14.9027828416243","9.7340278899544","13.5622044946306","13.158948126825","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79776,"ZFHX4","hsa-mir-196a-5p","hsa-mir-429",0.004,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27883176'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.272390577436384,0.437034530475507,0.00177345722031615,1.46941686493742,0.0977623391796982,-0.388237102350334,"hsa-mir-429","hsa-mir-196a-5p",79776,10.354112752079,7.72257890276542,"10.4130943866521","4.80529686740803","7.72695700040479","7.7065078610694","11.7171577465885","7.18283614507387","14.9264697135835","9.25916491361077","10.3566608858052","11.5952763081654","14.6871548566156","11.7472784137667","7.32954702590017","8.59949594045622","6.06460301827437","7.49599392203221","8.57864006724586","9.20757587020444","7.42758673607276","7.82243371762557","14.8932639205688","13.4458557032945","12.2327811107531","10.955197733751","14.7989974526491","8.79681332461189","9.06323602758977","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80110,"ZNF614","hsa-mir-944","hsa-mir-130b-3p",0.0085,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/25156441'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30221475'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24310984'>PubMedLink</a>","tarbase","tarbase",0.00109454568177182,3.74419374729885,0.0153329881225494,1.38308503523595,0.391363700736779,-0.182984192561785,"hsa-mir-130b-3p","hsa-mir-944",80110,12.2457422987929,10.0918823136687,"14.8464352228979","11.1439244538659","12.8017491248289","11.9449943952697","11.3765820948773","15.8074358467076","11.8953601743999","11.3491231703078","13.3412160745061","13.259000157182","12.0270217093563","15.9413993708919","10.5752186092275","10.9360091350384","12.0348196140348","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80110,"ZNF614","hsa-mir-944","hsa-mir-182-5p",5e-04,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/25156441'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30221475'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24310984'>PubMedLink</a>","tarbase","tarbase",0.00109454568177182,3.74419374729885,0.0882285542922699,0.471380349034425,0.391363700736779,-0.182984192561785,"hsa-mir-182-5p","hsa-mir-944",80110,12.2457422987929,14.8464352228979,"14.4233918358703","11.3765820948773","15.8790943142276","15.6308460937081","13.259000157182","11.9897596842831","12.2630760228234","10.9615122723839","12.0483810811586","15.5602045957169","13.0565941008431","10.5752186092275","12.0609460697047","12.0238658122917","12.0348196140348","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80139,"ZNF703","hsa-mir-503-5p","hsa-mir-200c-5p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.528390773993368,0.339686278455906,0.0002405912499457,2.47446092526572,0.844206014274699,-0.0378702725228493,"hsa-mir-200c-5p","hsa-mir-503-5p",80139,17.6410125860236,15.5227079755066,"18.5424708022899","16.6459939027662","18.6033265264836","19.7012374342154","17.1090326712018","19.2472762760455","19.3961963040126","18.3146370531017","18.4982523068425","16.2317862274976","15.4803826819745","17.1432751324227","17.1880801197555","17.7639964170138","18.0418126942458","17.1090449563343","15.9812744481591","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80312,"TET1","hsa-mir-205-3p","hsa-mir-592",0.0015,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28521490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31820855'>PubMedLink</a>","mirtarbase","tarbase",0.00074446518959561,3.58618665258095,0.0790105718097064,1.35937152860939,0.580015121335521,-0.133848926195226,"hsa-mir-592","hsa-mir-205-3p",80312,7.06903427668545,9.94106461998691,"11.0408637743897","10.8267431346975","9.31731010938599","9.1113733319946","13.7137781343648","11.6241045110645","9.56518450212908","10.278272786085","12.2553883708918","10.6082147308203","11.9082705153712","13.0459575457292","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80312,"TET1","hsa-mir-205-3p","hsa-mir-642a-5p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28521490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31820855'>PubMedLink</a>","mirtarbase","tarbase",0.00074446518959561,3.58618665258095,0.041694848670435,2.2304585676311,0.580015121335521,-0.133848926195226,"hsa-mir-642a-5p","hsa-mir-205-3p",80312,11.646541498853,9.94106461998691,"11.7018898079238","11.0408637743897","13.0146180364319","8.55728702459096","13.1570253532393","12.7063204758505","10.5932255860672","9.48852542689371","12.0589666786529","12.5407412802818","10.278272786085","10.9547303707744","7.71918179213056","8.67162904146603","8.06127564638027","11.0686184310528","8.63429422558215","9.39319973787266","12.9313510385114","11.1267107620314","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80312,"TET1","hsa-mir-29b-3p","hsa-mir-877-5p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28521490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31820855'>PubMedLink</a>","mirtarbase","mirtarbase",0.504345584953716,-0.197838922359507,0.0423020949854192,2.11070076309214,0.580015121335521,-0.133848926195226,"hsa-mir-877-5p","hsa-mir-29b-3p",80312,14.3494499775921,8.15787446120939,"7.06903427668545","9.16008566377469","9.71133660176385","9.05623404555226","13.0146180364319","10.32572644097","8.55728702459096","10.5845785317793","8.70919437021894","10.7754451102352","9.45767659153437","7.93959334127991","10.7236778350451","10.6082147308203","12.31336091927","9.68704422187687","11.4159800392446","8.26040690417802","12.7700769916241","10.6866720997396","9.39319973787266","11.6756842657439","8.65774945559653","12.1530942306584","9.63789606334202","9.56646750631405","15.2665540510596","7.38436706222179","10.6489908740798","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80312,"TET1","hsa-mir-3065-5p","hsa-mir-29b-3p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28521490'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31820855'>PubMedLink</a>","mirtarbase","mirtarbase",0.245942387220081,0.93723489909276,0.504345584953716,-0.197838922359507,0.580015121335521,-0.133848926195226,"hsa-mir-29b-3p","hsa-mir-3065-5p",80312,11.7018898079238,9.05623404555226,"13.0146180364319","10.32572644097","13.1570253532393","10.5845785317793","8.70919437021894","9.48852542689371","10.3349369199786","10.7754451102352","9.45767659153437","9.57712150865691","9.42511187204076","9.39319973787266","8.65774945559653","9.88032253407973","10.6109591801906","12.1530942306584","15.2665540510596","7.38436706222179","9.6493835022172","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81035,"COLEC12","hsa-mir-7-5p","hsa-mir-335-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0258180256584323,2.39489527589713,0.951230639169128,-0.0220593339973289,0.0410182431158181,-0.421910584411793,"hsa-mir-335-3p","hsa-mir-7-5p",81035,11.7576806438689,12.4401134383719,"15.4026534483394","11.4649548613212","11.9028593576508","13.4468956330943","11.1726409874318","12.1662109231743","13.3298594820847","11.7832830580872","14.5011125514081","14.640221546571","13.991265134858","13.7087125269396","14.0266809789832","11.1811545604786","10.6250626297535","14.4969185317884","18.1788158987166","12.4062394940323","10.3390760857062","13.925809893004","12.5814468721359","9.98870917700841","13.2367416565212","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
90990,"KIFC2","hsa-mir-155-5p","hsa-mir-335-5p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29627439'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31118671'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase tarbase",0.473401998563086,0.235037760247809,0.660670410285166,-0.221221650756699,0.341630143959612,0.203006327371475,"hsa-mir-335-5p","hsa-mir-155-5p",90990,15.1842567889402,15.6790182137361,"16.542733384811","15.4396342231782","17.900911263072","16.6965381077874","16.205560666532","15.6465726535621","16.0054036636849","15.7137968756705","15.5415212371211","15.6144538873282","16.0451349165032","17.1700487347189","15.4131598174356","15.3098840124352","17.8737739772899","16.592672601785","13.1878135771543","17.9804884070738","15.6679532150225","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
94241,"TP53INP1","hsa-mir-577","hsa-mir-182-5p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31118671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31646552'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0706034966514175,2.13642852848956,0.0882285542922699,0.471380349034425,0.793049561304119,-0.0522413751439164,"hsa-mir-182-5p","hsa-mir-577",94241,15.2347250900487,15.8378964476428,"17.3278316758134","17.5793572028416","15.9906238798998","16.367804555833","17.7602103629369","15.5306514655145","15.593322725511","15.8267723351766","19.3278909598676","18.1896220907218","16.3059010202002","17.5599762281458","16.2864334644319","15.4717516040055","18.6752350234694","15.8602497904886","17.4617024278608","15.9975474639932","16.2674432932445","17.837660221297","17.5422995037292","15.3251275867967","17.6278706807858","17.0743948494171","14.8395515680239","17.2420554306392","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
128178,"EDARADD","hsa-mir-335-3p","hsa-mir-18a-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.951230639169128,-0.0220593339973289,0.0417354195717144,2.1329728762167,0.135899646571057,0.344411138354383,"hsa-mir-18a-3p","hsa-mir-335-3p",128178,15.8119289348918,14.0576781152127,"15.0752583166712","17.348794066123","11.6106867117362","16.8450686635425","11.4375570534194","14.494647105644","14.7986688164234","15.3372021220396","11.9557782288116","11.2713628197875","14.1790534880226","15.724134101344","16.235243960158","16.3750374971104","11.8973290878943","15.9986797734141","11.6706468052722","9.50412001822752","12.4535338646895","16.984727128092","14.1612330007316","15.4668060962878","16.2651967026555","15.4787648582899","16.8972409656067","16.0719139810929","14.3865792600014","11.2851738043423","16.1568025794893","15.7446453963735","13.1620750070546","14.2333118017798","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
