"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","mRNA_pvalue","mRNA_logFC"
10797,"MTHFD2","hsa-mir-17-3p","hsa-mir-628-5p",0.3255,0.0545,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.4051937880853,18.2321667063794,0.506076896566636,0.163333392286956
10797,"MTHFD2","hsa-mir-92a-3p","hsa-mir-628-5p",0.3815,0.0445,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.4037708832395,18.2569378402621,0.506076896566636,0.163333392286956
10855,"HPSE","hsa-mir-186-5p","hsa-mir-26a-5p",0.0305,0.049,0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/19715595'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20845995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225052'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/6162380'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",16.5272087627685,15.2728144632506,0.535313499756253,0.165532918306405
10964,"IFI44L","hsa-let-7e-5p","hsa-let-7c-5p",0.0665,0.0195,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31018104'>PubMedLink</a>"," tarbase "," tarbase ",16.6978474821183,15.5698324925115,0.813300788660548,0.0615423580954263
10964,"IFI44L","hsa-let-7e-5p","hsa-mir-106b-5p",0.0425,0.15,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31018104'>PubMedLink</a>"," tarbase "," tarbase ",16.4417226070648,15.0668858821758,0.813300788660548,0.0615423580954263
10964,"IFI44L","hsa-let-7e-5p","hsa-mir-20a-5p",0.054,0.1055,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31018104'>PubMedLink</a>"," tarbase "," tarbase ",16.7217210549583,14.8173931263894,0.813300788660548,0.0615423580954263
10964,"IFI44L","hsa-let-7f-5p","hsa-let-7c-5p",0.942,0.0135,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31018104'>PubMedLink</a>"," tarbase "," tarbase ",16.7305370802314,15.2328028934395,0.813300788660548,0.0615423580954263
11067,"DEPP1","hsa-mir-330-3p","hsa-mir-130a-3p",0.6535,0.027,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.2103244689049,18.3945341271221,0.974556806923727,-0.00736084445240305
11098,"PRSS23","hsa-mir-182-5p","hsa-mir-196b-5p",0.061,0.0135,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.4597194083923,17.0416988833733,0.818273637457906,-0.0535512600860071
11098,"PRSS23","hsa-mir-501-5p","hsa-mir-196b-5p",0.0845,0.0105,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.3156765628146,17.9233092632409,0.818273637457906,-0.0535512600860071
11098,"PRSS23","hsa-mir-501-5p","hsa-mir-345-5p",0.1095,0.365,0.008,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",19.4998608627463,18.4966130361864,0.818273637457906,-0.0535512600860071
11167,"FSTL1","hsa-mir-497-5p","hsa-mir-454-3p",0.0405,0.5545,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30515265'>PubMedLink</a>"," tarbase "," tarbase ",23.105127250387,21.8155693910089,0.553432742546531,0.133741667844601
11167,"FSTL1","hsa-mir-9-5p","hsa-mir-497-5p",0.7615,0.0315,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30515265'>PubMedLink</a>"," tarbase "," tarbase ",22.2129024621903,21.0262836379196,0.553432742546531,0.133741667844601
11168,"PSIP1","hsa-mir-7-1-3p","hsa-mir-365a-3p",0.0225,0.0985,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.2395891125293,18.1785514272977,0.903507305888104,0.0288609967166947
11216,"AKAP10","hsa-mir-125b-2-3p","hsa-mir-30b-3p",0.0525,0.059,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.233437107027,17.0381223371585,0.927221076068106,0.022439586168784
11228,"RASSF8","hsa-mir-182-5p","hsa-mir-125a-3p",0.0355,0.0455,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.7780063390775,16.7323833371576,0.988392409918901,-0.00359353477564561
22806,"IKZF3","hsa-let-7e-5p","hsa-mir-616-5p",0.32,0.1705,0.007,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",13.8474442188821,12.4437152905478,0.531230444578181,0.183138466493965
22807,"IKZF2","hsa-mir-450b-5p","hsa-mir-188-3p",0.117,0.3375,0.001,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",13.6222504444179,12.6207551014852,0.866901146467326,0.0481703857928982
22824,"HSPA4L","hsa-mir-106b-5p","hsa-mir-378a-5p",0.0395,0.032,0.008,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",15.2501194000747,14.0448180697191,0.62603893732386,-0.128040075722064
22849,"CPEB3","hsa-mir-27b-3p","hsa-mir-590-3p",0.0105,0.039,0.0085,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30257395'>PubMedLink</a>","NA"," tarbase "," tarbase ",14.6359945003974,13.0739404321734,0.612792775953434,-0.134330619539979
22862,"FNDC3A","hsa-mir-142-3p","hsa-mir-582-3p",0.08,0.1145,0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/24803022'>PubMedLink</a>","NA","NA","mirtarbase tarbase "," tarbase ",17.7435231810959,16.4342251209829,0.840381968784224,-0.0489716444804127
22877,"MLXIP","hsa-mir-129-5p","hsa-mir-483-5p",0.0165,0.0175,0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/28535514'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/29328417'>PubMedLink</a>","NA","NA","mirtarbase  ","mirtarbase  ",18.0979869541928,16.9346973625147,0.87953474668908,-0.0363727973683613
23001,"WDFY3","hsa-mir-582-3p","hsa-mir-186-5p",0.1455,0.03,0.003,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>","NA"," tarbase "," tarbase ",16.8673882628499,15.7878934227036,0.949609466393659,-0.0160150908586642
23013,"SPEN","hsa-mir-550a-3p","hsa-mir-30c-2-3p",0.6355,0.028,0.0065,TRUE,"NA","NA","NA"," tarbase "," tarbase ",17.92873129271,16.9017454683298,0.772764762300595,0.0720425466754181
23220,"DTX4","hsa-mir-582-3p","hsa-mir-29c-3p",0.0165,0.2485,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.8128812653758,13.0792982776131,0.629699540569527,-0.1235293636926
23224,"SYNE2","hsa-mir-141-3p","hsa-mir-181a-2-3p",0.077,0.016,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29251328'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",17.1001740769532,15.5167951116866,0.913081299138702,-0.0278039353214418
23225,"NUP210","hsa-mir-589-5p","hsa-mir-331-3p",0.1945,0.024,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.665106998208,15.4109252240181,0.982352678160242,-0.00568599991696779
23271,"CAMSAP2","hsa-mir-181a-5p","hsa-mir-29c-3p",0.0505,0.0545,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.9555628659331,16.7118104339689,0.905767605654394,0.0291478690536367
23328,"SASH1","hsa-let-7a-3p","hsa-mir-29b-3p",0.011,0.0545,0.005,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/23108792'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29805606'>PubMedLink</a>"," tarbase "," tarbase ",17.2603047423994,16.1962040860145,0.886240781109073,0.0352259705056574
23366,"KIAA0895","hsa-mir-16-2-3p","hsa-mir-502-5p",0.3095,0.0825,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.3391861865483,13.3373038328898,0.591379699242648,-0.143489651726323
23528,"ZNF281","hsa-mir-10a-5p","hsa-mir-455-3p",0.056,0.108,5e-04,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31782884'>PubMedLink</a>"," tarbase "," tarbase ",17.7403285335852,16.6231694024726,0.891461265074913,0.0341991340831927
23558,"WBP2","hsa-mir-629-5p","hsa-mir-1-3p",0.2125,0.412,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",19.6273302480628,18.2665021940287,0.875363690973385,-0.036108399421473
23654,"PLXNB2","hsa-mir-145-5p","hsa-mir-130b-5p",0.0105,0.2185,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.4050833772984,19.1168254820674,0.904412202410694,-0.02730863720601
23673,"STX12","hsa-mir-136-5p","hsa-mir-1-3p",0.0175,0.272,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",19.0934103764417,17.9852273382306,0.996179368119501,0.00112107272719308
23705,"CADM1","hsa-mir-21-5p","hsa-mir-192-5p",0.575,0.2065,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29731868'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30153287'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",15.5501949825047,14.1979313332262,0.849107239028509,-0.0483914152150219
23710,"GABARAPL1","hsa-mir-143-3p","hsa-mir-19a-3p",0.015,0.2665,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29330462'>PubMedLink</a>","NA","NA","mirtarbase  "," tarbase ",18.8219904336942,16.4270018271048,0.495319425039279,-0.157128095945307
23710,"GABARAPL1","hsa-mir-19b-3p","hsa-mir-143-3p",0.4185,0.014,0.008,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29330462'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",18.2130110200759,16.4668210223544,0.495319425039279,-0.157128095945307
25932,"CLIC4","hsa-mir-200b-3p","hsa-mir-19b-1-5p",0.011,0.1355,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15695400'>PubMedLink</a>"," tarbase "," tarbase ",22.1741764330385,21.0806602299779,0.872026001651191,-0.0353126198458659
25966,"C2CD2","hsa-mir-106b-5p","hsa-mir-27b-3p",0.03,0.095,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.8421644495303,15.7503020096712,0.933688098295142,0.02096339978595
25976,"TIPARP","hsa-mir-181a-2-3p","hsa-mir-19a-3p",0.973,0.012,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.2866873741096,16.2220695006247,0.86790692410807,0.0416299230997421
26018,"LRIG1","hsa-mir-149-5p","hsa-mir-15b-5p",0.02,0.071,0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA","mirtarbase  "," tarbase ",19.0290221512657,17.1622884423992,0.860616934679444,0.0426973855026436
26018,"LRIG1","hsa-mir-15b-5p","hsa-mir-17-5p",0.0645,0.0295,0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA"," tarbase "," tarbase ",19.0092475912443,17.998780192488,0.860616934679444,0.0426973855026436
26018,"LRIG1","hsa-mir-589-3p","hsa-mir-15b-5p",0.3295,0.086,0.003,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA","mirtarbase  "," tarbase ",19.0761278666529,17.9764179610026,0.860616934679444,0.0426973855026436
26034,"IPCEF1","hsa-mir-501-5p","hsa-mir-335-3p",0.038,0.141,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.063693580246,11.5987409263304,0.956521030587239,-0.0154559770469295
26136,"TES","hsa-mir-9-5p","hsa-mir-183-5p",0.3275,0.0505,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.8987301821971,18.5188827950377,0.868600990638388,-0.0383378228776045
26147,"PHF19","hsa-mir-328-3p","hsa-let-7e-5p",0.025,0.0175,0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30936722'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",18.6397096276761,17.5731351842904,0.692588273098596,0.0974027365893613
26278,"SACS","hsa-mir-22-3p","hsa-mir-181a-5p",0.1335,0.056,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.6961959186309,15.4599975673499,0.637725613951117,0.123236774249071
26509,"MYOF","hsa-mir-130a-5p","hsa-let-7f-5p",0.03,0.2175,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.5958991644121,17.5322303986719,0.738284542145399,0.0806553311006111
27115,"PDE7B","hsa-mir-29a-3p","hsa-mir-19a-3p",0.015,0.1685,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.6671377570076,15.221373851008,0.831549937053352,-0.0532742507411887
27242,"TNFRSF21","hsa-mir-17-5p","hsa-mir-26a-5p",0.0135,0.0585,0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA","NA","mirtarbase tarbase "," tarbase ",19.1133395693209,17.577534565203,0.971304629029595,0.00853349006207225
27242,"TNFRSF21","hsa-mir-20a-3p","hsa-mir-17-5p",0.0155,0.016,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA","mirtarbase  ","mirtarbase tarbase ",19.0661045146427,18.0095871987741,0.971304629029595,0.00853349006207225
27242,"TNFRSF21","hsa-mir-20a-3p","hsa-mir-193b-3p",0.0205,0.0775,0.0025,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",19.0360399997657,17.8600119911176,0.971304629029595,0.00853349006207225
27242,"TNFRSF21","hsa-mir-20a-3p","hsa-mir-20a-5p",0.0225,0.014,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",19.1133395693209,17.8750476015126,0.971304629029595,0.00853349006207225
27244,"SESN1","hsa-mir-33a-3p","hsa-mir-338-3p",0.4295,0.0325,0.0085,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29618948'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/30484892'>PubMedLink</a>","NA"," tarbase "," tarbase ",17.3851240703461,16.1965491289319,0.867298612798447,0.0413613154525648
27351,"DESI1","hsa-mir-145-3p","hsa-mir-3913-5p",0.0115,0.375,0.0015,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",18.7030788062713,17.2032225040845,0.928541918198299,-0.0216169887898975
29126,"CD274","hsa-mir-106a-5p","hsa-mir-200b-3p",0.7035,0.065,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24848257'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24866169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25751499'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27853827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28039162'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28045576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28415820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28463396'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28650673'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28688724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28688724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28938660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28938660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29117898'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29170130'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225166'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29409495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29733528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29862874'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29898687'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30026851'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30430228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30448697'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30524885'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30775238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31040694'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31128313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31219973'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31437795'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31485666'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31535847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31842180'>PubMedLink</a>"," tarbase ","mirtarbase  ",15.2169340391352,13.6999773304319,0.894421553073674,0.0361709101191514
29899,"GPSM2","hsa-mir-125b-5p","hsa-mir-192-3p",0.0115,0.713,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.8656381382676,15.6935285162208,0.390246563277744,0.227815021831238
29899,"GPSM2","hsa-mir-125b-5p","hsa-mir-3065-3p",0.017,0.2315,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",16.9886175763861,15.7239464520792,0.390246563277744,0.227815021831238
29942,"PURG","hsa-mir-29a-3p","hsa-mir-29c-3p",0.473,0.103,0,TRUE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",14.0262799525209,12.0828437623121,0.850930635498225,-0.100945397574964
51232,"CRIM1","hsa-mir-484","hsa-mir-181a-5p",0.0905,0.0355,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.3835163602034,17.2744013196696,0.640622471927102,-0.109749771767724
51232,"CRIM1","hsa-mir-484","hsa-mir-181b-5p",0.0885,0.3455,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.3835163602034,17.3198099135557,0.640622471927102,-0.109749771767724
51496,"CTDSPL2","hsa-let-7c-5p","hsa-mir-29c-3p",0.143,0.026,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.3221720433178,16.3137573292422,0.751753023848934,0.0802112385704171
51715,"RAB23","hsa-mir-181c-5p","hsa-mir-129-5p",0.3405,0.0165,0.0075,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/28535514'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/29328417'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/29771408'>PubMedLink</a>"," tarbase "," tarbase ",18.5320538044166,16.3750718050058,0.659326047825534,0.109248388909988
51765,"STK26","hsa-mir-19a-3p","hsa-mir-500a-5p",0.0595,0.0305,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.5837258216968,16.5301124845242,0.845834762984227,-0.0487799797332784
51809,"GALNT7","hsa-mir-125b-2-3p","hsa-mir-195-5p",0.1395,0.018,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","NA","mirtarbase  "," tarbase ",16.6937643663484,15.4622220268199,0.93888160804592,-0.0195063499708484
51809,"GALNT7","hsa-mir-195-5p","hsa-mir-374a-5p",0.0115,0.7655,0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a>","NA"," tarbase ","mirtarbase tarbase ",16.827867890994,15.4346359262698,0.93888160804592,-0.0195063499708484
54206,"ERRFI1","hsa-mir-125b-2-3p","hsa-mir-200c-3p",0.046,0.141,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",18.7312186476528,17.7023098709565,0.725600757612148,-0.081677137217121
54438,"GFOD1","hsa-mir-365a-3p","hsa-mir-192-5p",0.085,0.021,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29731868'>PubMedLink</a>","NA"," tarbase "," tarbase ",15.8098156793113,14.0613196353739,0.916197519233633,0.028167018486541
54438,"GFOD1","hsa-mir-365a-3p","hsa-mir-425-5p",0.0695,0.0155,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","NA"," tarbase "," tarbase ",15.8098156793113,14.4233782046692,0.916197519233633,0.028167018486541
54477,"PLEKHA5","hsa-mir-34a-5p","hsa-mir-155-5p",0.3405,0.016,0.009,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",15.806396596379,14.685552960171,0.77545668589438,-0.0724484187673358
54625,"PARP14","hsa-mir-130a-3p","hsa-mir-320c",0.0175,0.2225,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.6316818550981,16.5827475931113,0.832159987815447,0.0524864709707388
54629,"MINDY2","hsa-mir-335-5p","hsa-mir-877-5p",0.084,0.1105,0.0055,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",17.3316515630253,16.1395586686639,0.937819070820006,-0.0195517939967903
54629,"MINDY2","hsa-mir-769-3p","hsa-mir-877-5p",0.0435,0.149,0.0035,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",17.2849811172625,16.1928390749026,0.937819070820006,-0.0195517939967903
54855,"TENT5C","hsa-mir-20a-5p","hsa-mir-17-5p",0.251,0.037,0.0085,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA","mirtarbase tarbase ","mirtarbase tarbase ",15.9215678002857,14.7013107907738,0.678501216266483,-0.105309908734322
54855,"TENT5C","hsa-mir-20b-5p","hsa-mir-93-3p",0.159,0.0335,0.006,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",16.1708403654106,13.7171138178401,0.678501216266483,-0.105309908734322
54855,"TENT5C","hsa-mir-33a-5p","hsa-mir-93-3p",0.011,0.0255,0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26622808'>PubMedLink</a>","NA","NA","mirtarbase tarbase "," tarbase ",16.4674935845598,14.8415641296224,0.678501216266483,-0.105309908734322
54900,"LAX1","hsa-mir-370-3p","hsa-mir-30b-3p",0.05,0.1455,0.0065,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",13.1654906825033,11.2368800130616,0.891720158681527,0.040785796357899
55008,"HERC6","hsa-mir-500a-3p","hsa-mir-301a-3p",0.3645,0.023,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.3814730274778,14.9541369219841,0.946312812726304,-0.0171466243971322
55137,"FIGN","hsa-mir-374b-3p","hsa-mir-181b-5p",0.0105,0.152,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.7901570588407,12.7562222594818,0.558827679121804,-0.159601397187946
55274,"PHF10","hsa-let-7f-5p","hsa-mir-222-3p",0.3685,0.0105,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30584323'>PubMedLink</a>","NA"," tarbase "," tarbase ",18.5269468686934,17.4670607719396,0.971680166773801,-0.0084775788002195
55553,"SOX6","hsa-mir-155-5p","hsa-mir-19b-3p",0.0105,0.0545,0.002,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29512775'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",12.3193925299476,9.85101093611361,0.247341194309051,-0.332004720093202
55553,"SOX6","hsa-mir-19a-3p","hsa-mir-155-5p",0.068,0.0155,5e-04,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29512775'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",12.3193925299476,9.65489728619688,0.247341194309051,-0.332004720093202
55653,"BCAS4","hsa-mir-20b-5p","hsa-mir-150-5p",0.396,0.1885,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",15.2745659604106,13.6914649808826,0.651015549923474,-0.117311858820024
55742,"PARVA","hsa-mir-34c-3p","hsa-mir-181a-2-3p",0.588,0.0215,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.316388465152,18.2086001182804,0.869496697178039,-0.0385595364034005
55824,"PAG1","hsa-mir-497-5p","hsa-mir-195-5p",0.0125,0.1175,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31695502'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",15.5185636217216,14.2865624343975,0.589362842848526,0.145898032244367
56479,"KCNQ5","hsa-mir-1976","hsa-mir-543",0.121,0.0115,0.009,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/27911265'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",12.701691679774,9.77780026628676,0.979524170534547,-0.0107766154462174
56479,"KCNQ5","hsa-mir-223-5p","hsa-mir-130a-3p",0.0195,0.0205,5e-04,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",13.0304588831711,10.8944017838164,0.979524170534547,-0.0107766154462174
56892,"TCIM","hsa-mir-500a-5p","hsa-mir-340-5p",0.1205,0.109,0.001,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",18.9466333915374,17.4659422760949,0.447704022024093,-0.175826684178532
56896,"DPYSL5","hsa-let-7c-5p","hsa-let-7e-5p",0.1375,0.628,0.005,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>"," tarbase "," tarbase ",11.6719546472173,9.62702515948249,0.64746567577269,0.287324775036697
56896,"DPYSL5","hsa-let-7c-5p","hsa-mir-19b-3p",0.0995,0.0125,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>"," tarbase "," tarbase ",16.246253220425,8.89106747286762,0.64746567577269,0.287324775036697
56896,"DPYSL5","hsa-let-7c-5p","hsa-mir-30b-3p",0.1135,0.1445,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>"," tarbase ","mirtarbase  ",16.2137463490898,10.4392560195988,0.64746567577269,0.287324775036697
